anio_nacimiento,area_salud,departamento,municipio,codigo_municipio,num_dosis,sexo,n_vacunados,poblacion
2007,ALTA VERAPAZ,ALTA VERAPAZ,TACTIC,1604,2a.,Femenino,460,575
2008,ALTA VERAPAZ,ALTA VERAPAZ,TACTIC,1604,1a.,Femenino,413,468
2008,ALTA VERAPAZ,ALTA VERAPAZ,TACTIC,1604,2a.,Femenino,324,468
2009,ALTA VERAPAZ,ALTA VERAPAZ,TACTIC,1604,1a.,Femenino,475,523
2009,ALTA VERAPAZ,ALTA VERAPAZ,TACTIC,1604,2a.,Femenino,374,523
2010,ALTA VERAPAZ,ALTA VERAPAZ,TACTIC,1604,1a.,Femenino,461,540
2010,ALTA VERAPAZ,ALTA VERAPAZ,TACTIC,1604,2a.,Femenino,303,540
2011,ALTA VERAPAZ,ALTA VERAPAZ,TACTIC,1604,1a.,Femenino,431,510
2011,ALTA VERAPAZ,ALTA VERAPAZ,TACTIC,1604,2a.,Femenino,220,510
2012,ALTA VERAPAZ,ALTA VERAPAZ,TACTIC,1604,1a.,Femenino,339,533
2012,ALTA VERAPAZ,ALTA VERAPAZ,TACTIC,1604,2a.,Femenino,72,533
2013,ALTA VERAPAZ,ALTA VERAPAZ,TACTIC,1604,1a.,Femenino,276,496
2013,ALTA VERAPAZ,ALTA VERAPAZ,TACTIC,1604,2a.,Femenino,2,496
2014,ALTA VERAPAZ,ALTA VERAPAZ,TACTIC,1604,1a.,Femenino,188,557
2015,ALTA VERAPAZ,ALTA VERAPAZ,TACTIC,1604,1a.,Femenino,26,540
2006,ALTA VERAPAZ,ALTA VERAPAZ,TAMAHU,1605,1a.,Femenino,106,273
2006,ALTA VERAPAZ,ALTA VERAPAZ,TAMAHU,1605,2a.,Femenino,90,273
2007,ALTA VERAPAZ,ALTA VERAPAZ,TAMAHU,1605,1a.,Femenino,225,285
2007,ALTA VERAPAZ,ALTA VERAPAZ,TAMAHU,1605,2a.,Femenino,226,285
2008,ALTA VERAPAZ,ALTA VERAPAZ,TAMAHU,1605,1a.,Femenino,272,309
2008,ALTA VERAPAZ,ALTA VERAPAZ,TAMAHU,1605,2a.,Femenino,235,309
2009,ALTA VERAPAZ,ALTA VERAPAZ,TAMAHU,1605,1a.,Femenino,255,283
2009,ALTA VERAPAZ,ALTA VERAPAZ,TAMAHU,1605,2a.,Femenino,222,283
2010,ALTA VERAPAZ,ALTA VERAPAZ,TAMAHU,1605,1a.,Femenino,241,285
2010,ALTA VERAPAZ,ALTA VERAPAZ,TAMAHU,1605,2a.,Femenino,215,285
2011,ALTA VERAPAZ,ALTA VERAPAZ,TAMAHU,1605,1a.,Femenino,229,288
2011,ALTA VERAPAZ,ALTA VERAPAZ,TAMAHU,1605,2a.,Femenino,183,288
2012,ALTA VERAPAZ,ALTA VERAPAZ,TAMAHU,1605,1a.,Femenino,212,267
2012,ALTA VERAPAZ,ALTA VERAPAZ,TAMAHU,1605,2a.,Femenino,59,267
2013,ALTA VERAPAZ,ALTA VERAPAZ,TAMAHU,1605,1a.,Femenino,200,292
2013,ALTA VERAPAZ,ALTA VERAPAZ,TAMAHU,1605,2a.,Femenino,0,292
2014,ALTA VERAPAZ,ALTA VERAPAZ,TAMAHU,1605,1a.,Femenino,126,257
2015,ALTA VERAPAZ,ALTA VERAPAZ,TAMAHU,1605,1a.,Femenino,22,279
2006,ALTA VERAPAZ,ALTA VERAPAZ,TUCURU,1606,1a.,Femenino,341,605
2006,ALTA VERAPAZ,ALTA VERAPAZ,TUCURU,1606,2a.,Femenino,275,605
2007,ALTA VERAPAZ,ALTA VERAPAZ,TUCURU,1606,1a.,Femenino,509,649
2007,ALTA VERAPAZ,ALTA VERAPAZ,TUCURU,1606,2a.,Femenino,492,649
2008,ALTA VERAPAZ,ALTA VERAPAZ,TUCURU,1606,1a.,Femenino,652,707
2008,ALTA VERAPAZ,ALTA VERAPAZ,TUCURU,1606,2a.,Femenino,581,707
2009,ALTA VERAPAZ,ALTA VERAPAZ,TUCURU,1606,1a.,Femenino,613,615
2009,ALTA VERAPAZ,ALTA VERAPAZ,TUCURU,1606,2a.,Femenino,494,615
2010,ALTA VERAPAZ,ALTA VERAPAZ,TUCURU,1606,1a.,Femenino,572,692
2010,ALTA VERAPAZ,ALTA VERAPAZ,TUCURU,1606,2a.,Femenino,414,692
2011,ALTA VERAPAZ,ALTA VERAPAZ,TUCURU,1606,1a.,Femenino,507,613
2011,ALTA VERAPAZ,ALTA VERAPAZ,TUCURU,1606,2a.,Femenino,286,613
2012,ALTA VERAPAZ,ALTA VERAPAZ,TUCURU,1606,1a.,Femenino,435,708
2012,ALTA VERAPAZ,ALTA VERAPAZ,TUCURU,1606,2a.,Femenino,58,708
2013,ALTA VERAPAZ,ALTA VERAPAZ,TUCURU,1606,1a.,Femenino,441,637
2013,ALTA VERAPAZ,ALTA VERAPAZ,TUCURU,1606,2a.,Femenino,5,637
2014,ALTA VERAPAZ,ALTA VERAPAZ,TUCURU,1606,1a.,Femenino,368,669
2015,ALTA VERAPAZ,ALTA VERAPAZ,TUCURU,1606,1a.,Femenino,94,747
2006,BAJA VERAPAZ,BAJA VERAPAZ,CUBULCO,1504,1a.,Femenino,452,734
2006,BAJA VERAPAZ,BAJA VERAPAZ,CUBULCO,1504,2a.,Femenino,291,734
2007,BAJA VERAPAZ,BAJA VERAPAZ,CUBULCO,1504,1a.,Femenino,524,657
2007,BAJA VERAPAZ,BAJA VERAPAZ,CUBULCO,1504,2a.,Femenino,449,657
2008,BAJA VERAPAZ,BAJA VERAPAZ,CUBULCO,1504,1a.,Femenino,507,631
2008,BAJA VERAPAZ,BAJA VERAPAZ,CUBULCO,1504,2a.,Femenino,350,631
2009,BAJA VERAPAZ,BAJA VERAPAZ,CUBULCO,1504,1a.,Femenino,571,689
2009,BAJA VERAPAZ,BAJA VERAPAZ,CUBULCO,1504,2a.,Femenino,348,689
2010,BAJA VERAPAZ,BAJA VERAPAZ,CUBULCO,1504,1a.,Femenino,505,698
2010,BAJA VERAPAZ,BAJA VERAPAZ,CUBULCO,1504,2a.,Femenino,273,698
2011,BAJA VERAPAZ,BAJA VERAPAZ,CUBULCO,1504,1a.,Femenino,452,722
2011,BAJA VERAPAZ,BAJA VERAPAZ,CUBULCO,1504,2a.,Femenino,193,722
2012,BAJA VERAPAZ,BAJA VERAPAZ,CUBULCO,1504,1a.,Femenino,470,807
2012,BAJA VERAPAZ,BAJA VERAPAZ,CUBULCO,1504,2a.,Femenino,135,807
2013,BAJA VERAPAZ,BAJA VERAPAZ,CUBULCO,1504,1a.,Femenino,398,736
2013,BAJA VERAPAZ,BAJA VERAPAZ,CUBULCO,1504,2a.,Femenino,3,736
2014,BAJA VERAPAZ,BAJA VERAPAZ,CUBULCO,1504,1a.,Femenino,200,744
2015,BAJA VERAPAZ,BAJA VERAPAZ,CUBULCO,1504,1a.,Femenino,58,760
2006,BAJA VERAPAZ,BAJA VERAPAZ,EL CHOL,1506,1a.,Femenino,93,114
2006,BAJA VERAPAZ,BAJA VERAPAZ,EL CHOL,1506,2a.,Femenino,78,114
2007,BAJA VERAPAZ,BAJA VERAPAZ,EL CHOL,1506,1a.,Femenino,85,97
2007,BAJA VERAPAZ,BAJA VERAPAZ,EL CHOL,1506,2a.,Femenino,101,97
2008,BAJA VERAPAZ,BAJA VERAPAZ,EL CHOL,1506,1a.,Femenino,89,111
2008,BAJA VERAPAZ,BAJA VERAPAZ,EL CHOL,1506,2a.,Femenino,88,111
2009,BAJA VERAPAZ,BAJA VERAPAZ,EL CHOL,1506,1a.,Femenino,88,90
2009,BAJA VERAPAZ,BAJA VERAPAZ,EL CHOL,1506,2a.,Femenino,69,90
2010,BAJA VERAPAZ,BAJA VERAPAZ,EL CHOL,1506,1a.,Femenino,85,91
2010,BAJA VERAPAZ,BAJA VERAPAZ,EL CHOL,1506,2a.,Femenino,83,91
2011,BAJA VERAPAZ,BAJA VERAPAZ,EL CHOL,1506,1a.,Femenino,104,113
2011,BAJA VERAPAZ,BAJA VERAPAZ,EL CHOL,1506,2a.,Femenino,83,113
2012,BAJA VERAPAZ,BAJA VERAPAZ,EL CHOL,1506,1a.,Femenino,95,97
2012,BAJA VERAPAZ,BAJA VERAPAZ,EL CHOL,1506,2a.,Femenino,60,97
2013,BAJA VERAPAZ,BAJA VERAPAZ,EL CHOL,1506,1a.,Femenino,107,101
2013,BAJA VERAPAZ,BAJA VERAPAZ,EL CHOL,1506,2a.,Femenino,1,101
2014,BAJA VERAPAZ,BAJA VERAPAZ,EL CHOL,1506,1a.,Femenino,87,111
2015,BAJA VERAPAZ,BAJA VERAPAZ,EL CHOL,1506,1a.,Femenino,22,93
2006,BAJA VERAPAZ,BAJA VERAPAZ,GRANADOS,1505,1a.,Femenino,89,119
2006,BAJA VERAPAZ,BAJA VERAPAZ,GRANADOS,1505,2a.,Femenino,67,119
2007,BAJA VERAPAZ,BAJA VERAPAZ,GRANADOS,1505,1a.,Femenino,122,136
2007,BAJA VERAPAZ,BAJA VERAPAZ,GRANADOS,1505,2a.,Femenino,139,136
2008,BAJA VERAPAZ,BAJA VERAPAZ,GRANADOS,1505,1a.,Femenino,134,150
2008,BAJA VERAPAZ,BAJA VERAPAZ,GRANADOS,1505,2a.,Femenino,116,150
2009,BAJA VERAPAZ,BAJA VERAPAZ,GRANADOS,1505,1a.,Femenino,123,127
2009,BAJA VERAPAZ,BAJA VERAPAZ,GRANADOS,1505,2a.,Femenino,103,127
2010,BAJA VERAPAZ,BAJA VERAPAZ,GRANADOS,1505,1a.,Femenino,156,166
2010,BAJA VERAPAZ,BAJA VERAPAZ,GRANADOS,1505,2a.,Femenino,124,166
2011,BAJA VERAPAZ,BAJA VERAPAZ,GRANADOS,1505,1a.,Femenino,129,136
2011,BAJA VERAPAZ,BAJA VERAPAZ,GRANADOS,1505,2a.,Femenino,91,136
2012,BAJA VERAPAZ,BAJA VERAPAZ,GRANADOS,1505,1a.,Femenino,137,146
2012,BAJA VERAPAZ,BAJA VERAPAZ,GRANADOS,1505,2a.,Femenino,93,146
2013,BAJA VERAPAZ,BAJA VERAPAZ,GRANADOS,1505,1a.,Femenino,137,132
2013,BAJA VERAPAZ,BAJA VERAPAZ,GRANADOS,1505,2a.,Femenino,27,132
2014,BAJA VERAPAZ,BAJA VERAPAZ,GRANADOS,1505,1a.,Femenino,121,140
2015,BAJA VERAPAZ,BAJA VERAPAZ,GRANADOS,1505,1a.,Femenino,33,132
2006,BAJA VERAPAZ,BAJA VERAPAZ,PURULHA,1508,1a.,Femenino,375,819
2006,BAJA VERAPAZ,BAJA VERAPAZ,PURULHA,1508,2a.,Femenino,251,819
2007,BAJA VERAPAZ,BAJA VERAPAZ,PURULHA,1508,1a.,Femenino,713,801
2007,BAJA VERAPAZ,BAJA VERAPAZ,PURULHA,1508,2a.,Femenino,680,801
2008,BAJA VERAPAZ,BAJA VERAPAZ,PURULHA,1508,1a.,Femenino,688,843
2008,BAJA VERAPAZ,BAJA VERAPAZ,PURULHA,1508,2a.,Femenino,512,843
2009,BAJA VERAPAZ,BAJA VERAPAZ,PURULHA,1508,1a.,Femenino,679,824
2009,BAJA VERAPAZ,BAJA VERAPAZ,PURULHA,1508,2a.,Femenino,462,824
2010,BAJA VERAPAZ,BAJA VERAPAZ,PURULHA,1508,1a.,Femenino,868,904
2010,BAJA VERAPAZ,BAJA VERAPAZ,PURULHA,1508,2a.,Femenino,577,904
2011,BAJA VERAPAZ,BAJA VERAPAZ,PURULHA,1508,1a.,Femenino,743,901
2011,BAJA VERAPAZ,BAJA VERAPAZ,PURULHA,1508,2a.,Femenino,302,901
2012,BAJA VERAPAZ,BAJA VERAPAZ,PURULHA,1508,1a.,Femenino,597,864
2012,BAJA VERAPAZ,BAJA VERAPAZ,PURULHA,1508,2a.,Femenino,213,864
2013,BAJA VERAPAZ,BAJA VERAPAZ,PURULHA,1508,1a.,Femenino,509,860
2013,BAJA VERAPAZ,BAJA VERAPAZ,PURULHA,1508,2a.,Femenino,3,860
2014,BAJA VERAPAZ,BAJA VERAPAZ,PURULHA,1508,1a.,Femenino,201,835
2015,BAJA VERAPAZ,BAJA VERAPAZ,PURULHA,1508,1a.,Femenino,62,852
2006,BAJA VERAPAZ,BAJA VERAPAZ,RABINAL,1503,1a.,Femenino,416,580
2006,BAJA VERAPAZ,BAJA VERAPAZ,RABINAL,1503,2a.,Femenino,339,580
2007,BAJA VERAPAZ,BAJA VERAPAZ,RABINAL,1503,1a.,Femenino,455,538
2007,BAJA VERAPAZ,BAJA VERAPAZ,RABINAL,1503,2a.,Femenino,433,538
2008,BAJA VERAPAZ,BAJA VERAPAZ,RABINAL,1503,1a.,Femenino,456,565
2008,BAJA VERAPAZ,BAJA VERAPAZ,RABINAL,1503,2a.,Femenino,424,565
2009,BAJA VERAPAZ,BAJA VERAPAZ,RABINAL,1503,1a.,Femenino,389,476
2009,BAJA VERAPAZ,BAJA VERAPAZ,RABINAL,1503,2a.,Femenino,340,476
2010,BAJA VERAPAZ,BAJA VERAPAZ,RABINAL,1503,1a.,Femenino,389,487
2010,BAJA VERAPAZ,BAJA VERAPAZ,RABINAL,1503,2a.,Femenino,321,487
2011,BAJA VERAPAZ,BAJA VERAPAZ,RABINAL,1503,1a.,Femenino,400,505
2011,BAJA VERAPAZ,BAJA VERAPAZ,RABINAL,1503,2a.,Femenino,306,505
2012,BAJA VERAPAZ,BAJA VERAPAZ,RABINAL,1503,1a.,Femenino,397,505
2012,BAJA VERAPAZ,BAJA VERAPAZ,RABINAL,1503,2a.,Femenino,248,505
2013,BAJA VERAPAZ,BAJA VERAPAZ,RABINAL,1503,1a.,Femenino,375,481
2013,BAJA VERAPAZ,BAJA VERAPAZ,RABINAL,1503,2a.,Femenino,13,481
2014,BAJA VERAPAZ,BAJA VERAPAZ,RABINAL,1503,1a.,Femenino,347,500
2015,BAJA VERAPAZ,BAJA VERAPAZ,RABINAL,1503,1a.,Femenino,90,494
2006,BAJA VERAPAZ,BAJA VERAPAZ,SALAMA,1501,1a.,Femenino,483,729
2006,BAJA VERAPAZ,BAJA VERAPAZ,SALAMA,1501,2a.,Femenino,319,729
2007,BAJA VERAPAZ,BAJA VERAPAZ,SALAMA,1501,1a.,Femenino,712,738
2007,BAJA VERAPAZ,BAJA VERAPAZ,SALAMA,1501,2a.,Femenino,663,738
2008,BAJA VERAPAZ,BAJA VERAPAZ,SALAMA,1501,1a.,Femenino,764,795
2008,BAJA VERAPAZ,BAJA VERAPAZ,SALAMA,1501,2a.,Femenino,703,795
2009,BAJA VERAPAZ,BAJA VERAPAZ,SALAMA,1501,1a.,Femenino,663,686
2009,BAJA VERAPAZ,BAJA VERAPAZ,SALAMA,1501,2a.,Femenino,572,686
2010,BAJA VERAPAZ,BAJA VERAPAZ,SALAMA,1501,1a.,Femenino,643,738
2010,BAJA VERAPAZ,BAJA VERAPAZ,SALAMA,1501,2a.,Femenino,493,738
2011,BAJA VERAPAZ,BAJA VERAPAZ,SALAMA,1501,1a.,Femenino,638,754
2011,BAJA VERAPAZ,BAJA VERAPAZ,SALAMA,1501,2a.,Femenino,366,754
2012,BAJA VERAPAZ,BAJA VERAPAZ,SALAMA,1501,1a.,Femenino,580,821
2012,BAJA VERAPAZ,BAJA VERAPAZ,SALAMA,1501,2a.,Femenino,196,821
2013,BAJA VERAPAZ,BAJA VERAPAZ,SALAMA,1501,1a.,Femenino,525,791
2013,BAJA VERAPAZ,BAJA VERAPAZ,SALAMA,1501,2a.,Femenino,15,791
2014,BAJA VERAPAZ,BAJA VERAPAZ,SALAMA,1501,1a.,Femenino,453,801
2015,BAJA VERAPAZ,BAJA VERAPAZ,SALAMA,1501,1a.,Femenino,89,801
2006,BAJA VERAPAZ,BAJA VERAPAZ,SAN JERONIMO,1507,1a.,Femenino,191,282
2006,BAJA VERAPAZ,BAJA VERAPAZ,SAN JERONIMO,1507,2a.,Femenino,114,282
2007,BAJA VERAPAZ,BAJA VERAPAZ,SAN JERONIMO,1507,1a.,Femenino,245,216
2007,BAJA VERAPAZ,BAJA VERAPAZ,SAN JERONIMO,1507,2a.,Femenino,227,216
2008,BAJA VERAPAZ,BAJA VERAPAZ,SAN JERONIMO,1507,1a.,Femenino,329,256
2008,BAJA VERAPAZ,BAJA VERAPAZ,SAN JERONIMO,1507,2a.,Femenino,262,256
2009,BAJA VERAPAZ,BAJA VERAPAZ,SAN JERONIMO,1507,1a.,Femenino,345,310
2009,BAJA VERAPAZ,BAJA VERAPAZ,SAN JERONIMO,1507,2a.,Femenino,238,310
2010,BAJA VERAPAZ,BAJA VERAPAZ,SAN JERONIMO,1507,1a.,Femenino,267,269
2010,BAJA VERAPAZ,BAJA VERAPAZ,SAN JERONIMO,1507,2a.,Femenino,192,269
2011,BAJA VERAPAZ,BAJA VERAPAZ,SAN JERONIMO,1507,1a.,Femenino,287,285
2011,BAJA VERAPAZ,BAJA VERAPAZ,SAN JERONIMO,1507,2a.,Femenino,159,285
2012,BAJA VERAPAZ,BAJA VERAPAZ,SAN JERONIMO,1507,1a.,Femenino,221,284
2012,BAJA VERAPAZ,BAJA VERAPAZ,SAN JERONIMO,1507,2a.,Femenino,77,284
2013,BAJA VERAPAZ,BAJA VERAPAZ,SAN JERONIMO,1507,1a.,Femenino,176,282
2013,BAJA VERAPAZ,BAJA VERAPAZ,SAN JERONIMO,1507,2a.,Femenino,4,282
2014,BAJA VERAPAZ,BAJA VERAPAZ,SAN JERONIMO,1507,1a.,Femenino,160,284
2015,BAJA VERAPAZ,BAJA VERAPAZ,SAN JERONIMO,1507,1a.,Femenino,37,264
2006,BAJA VERAPAZ,BAJA VERAPAZ,SAN MIGUEL CHICAJ,1502,1a.,Femenino,179,398
2006,BAJA VERAPAZ,BAJA VERAPAZ,SAN MIGUEL CHICAJ,1502,2a.,Femenino,80,398
2007,BAJA VERAPAZ,BAJA VERAPAZ,SAN MIGUEL CHICAJ,1502,1a.,Femenino,304,355
2007,BAJA VERAPAZ,BAJA VERAPAZ,SAN MIGUEL CHICAJ,1502,2a.,Femenino,337,355
2008,BAJA VERAPAZ,BAJA VERAPAZ,SAN MIGUEL CHICAJ,1502,1a.,Femenino,332,346
2008,BAJA VERAPAZ,BAJA VERAPAZ,SAN MIGUEL CHICAJ,1502,2a.,Femenino,265,346
2009,BAJA VERAPAZ,BAJA VERAPAZ,SAN MIGUEL CHICAJ,1502,1a.,Femenino,384,370
2009,BAJA VERAPAZ,BAJA VERAPAZ,SAN MIGUEL CHICAJ,1502,2a.,Femenino,282,370
2010,BAJA VERAPAZ,BAJA VERAPAZ,SAN MIGUEL CHICAJ,1502,1a.,Femenino,334,380
2010,BAJA VERAPAZ,BAJA VERAPAZ,SAN MIGUEL CHICAJ,1502,2a.,Femenino,183,380
2011,BAJA VERAPAZ,BAJA VERAPAZ,SAN MIGUEL CHICAJ,1502,1a.,Femenino,289,383
2011,BAJA VERAPAZ,BAJA VERAPAZ,SAN MIGUEL CHICAJ,1502,2a.,Femenino,152,383
2012,BAJA VERAPAZ,BAJA VERAPAZ,SAN MIGUEL CHICAJ,1502,1a.,Femenino,244,388
2012,BAJA VERAPAZ,BAJA VERAPAZ,SAN MIGUEL CHICAJ,1502,2a.,Femenino,70,388
2013,BAJA VERAPAZ,BAJA VERAPAZ,SAN MIGUEL CHICAJ,1502,1a.,Femenino,244,400
2013,BAJA VERAPAZ,BAJA VERAPAZ,SAN MIGUEL CHICAJ,1502,2a.,Femenino,10,400
2014,BAJA VERAPAZ,BAJA VERAPAZ,SAN MIGUEL CHICAJ,1502,1a.,Femenino,197,398
2015,BAJA VERAPAZ,BAJA VERAPAZ,SAN MIGUEL CHICAJ,1502,1a.,Femenino,34,429
2006,CHIMALTENANGO,CHIMALTENANGO,ACATENANGO,411,1a.,Femenino,192,299
2006,CHIMALTENANGO,CHIMALTENANGO,ACATENANGO,411,2a.,Femenino,185,299
2007,CHIMALTENANGO,CHIMALTENANGO,ACATENANGO,411,1a.,Femenino,283,269
2007,CHIMALTENANGO,CHIMALTENANGO,ACATENANGO,411,2a.,Femenino,255,269
2008,CHIMALTENANGO,CHIMALTENANGO,ACATENANGO,411,1a.,Femenino,304,286
2008,CHIMALTENANGO,CHIMALTENANGO,ACATENANGO,411,2a.,Femenino,249,286
2009,CHIMALTENANGO,CHIMALTENANGO,ACATENANGO,411,1a.,Femenino,284,270
2009,CHIMALTENANGO,CHIMALTENANGO,ACATENANGO,411,2a.,Femenino,219,270
2010,CHIMALTENANGO,CHIMALTENANGO,ACATENANGO,411,1a.,Femenino,270,311
2010,CHIMALTENANGO,CHIMALTENANGO,ACATENANGO,411,2a.,Femenino,232,311
2011,CHIMALTENANGO,CHIMALTENANGO,ACATENANGO,411,1a.,Femenino,261,317
2011,CHIMALTENANGO,CHIMALTENANGO,ACATENANGO,411,2a.,Femenino,220,317
2012,CHIMALTENANGO,CHIMALTENANGO,ACATENANGO,411,1a.,Femenino,247,295
2012,CHIMALTENANGO,CHIMALTENANGO,ACATENANGO,411,2a.,Femenino,157,295
2013,CHIMALTENANGO,CHIMALTENANGO,ACATENANGO,411,1a.,Femenino,290,314
2013,CHIMALTENANGO,CHIMALTENANGO,ACATENANGO,411,2a.,Femenino,18,314
2014,CHIMALTENANGO,CHIMALTENANGO,ACATENANGO,411,1a.,Femenino,213,319
2015,CHIMALTENANGO,CHIMALTENANGO,ACATENANGO,411,1a.,Femenino,79,307
2006,CHIMALTENANGO,CHIMALTENANGO,CHIMALTENANGO,401,1a.,Femenino,793,1121
2006,CHIMALTENANGO,CHIMALTENANGO,CHIMALTENANGO,401,2a.,Femenino,408,1121
2007,CHIMALTENANGO,CHIMALTENANGO,CHIMALTENANGO,401,1a.,Femenino,1281,1131
2007,CHIMALTENANGO,CHIMALTENANGO,CHIMALTENANGO,401,2a.,Femenino,1048,1131
2008,CHIMALTENANGO,CHIMALTENANGO,CHIMALTENANGO,401,1a.,Femenino,1376,1243
2008,CHIMALTENANGO,CHIMALTENANGO,CHIMALTENANGO,401,2a.,Femenino,1011,1243
2009,CHIMALTENANGO,CHIMALTENANGO,CHIMALTENANGO,401,1a.,Femenino,1189,1051
2009,CHIMALTENANGO,CHIMALTENANGO,CHIMALTENANGO,401,2a.,Femenino,933,1051
2010,CHIMALTENANGO,CHIMALTENANGO,CHIMALTENANGO,401,1a.,Femenino,1355,1164
2010,CHIMALTENANGO,CHIMALTENANGO,CHIMALTENANGO,401,2a.,Femenino,793,1164
2011,CHIMALTENANGO,CHIMALTENANGO,CHIMALTENANGO,401,1a.,Femenino,1151,1128
2011,CHIMALTENANGO,CHIMALTENANGO,CHIMALTENANGO,401,2a.,Femenino,536,1128
2012,CHIMALTENANGO,CHIMALTENANGO,CHIMALTENANGO,401,1a.,Femenino,1005,1199
2012,CHIMALTENANGO,CHIMALTENANGO,CHIMALTENANGO,401,2a.,Femenino,211,1199
2013,CHIMALTENANGO,CHIMALTENANGO,CHIMALTENANGO,401,1a.,Femenino,853,1052
2013,CHIMALTENANGO,CHIMALTENANGO,CHIMALTENANGO,401,2a.,Femenino,3,1052
2014,CHIMALTENANGO,CHIMALTENANGO,CHIMALTENANGO,401,1a.,Femenino,746,1086
2015,CHIMALTENANGO,CHIMALTENANGO,CHIMALTENANGO,401,1a.,Femenino,122,1185
2006,CHIMALTENANGO,CHIMALTENANGO,EL TEJAR,416,1a.,Femenino,145,211
2006,CHIMALTENANGO,CHIMALTENANGO,EL TEJAR,416,2a.,Femenino,71,211
2007,CHIMALTENANGO,CHIMALTENANGO,EL TEJAR,416,1a.,Femenino,360,203
2007,CHIMALTENANGO,CHIMALTENANGO,EL TEJAR,416,2a.,Femenino,293,203
2008,CHIMALTENANGO,CHIMALTENANGO,EL TEJAR,416,1a.,Femenino,248,201
2008,CHIMALTENANGO,CHIMALTENANGO,EL TEJAR,416,2a.,Femenino,247,201
2009,CHIMALTENANGO,CHIMALTENANGO,EL TEJAR,416,1a.,Femenino,356,196
2009,CHIMALTENANGO,CHIMALTENANGO,EL TEJAR,416,2a.,Femenino,333,196
2010,CHIMALTENANGO,CHIMALTENANGO,EL TEJAR,416,1a.,Femenino,270,221
2010,CHIMALTENANGO,CHIMALTENANGO,EL TEJAR,416,2a.,Femenino,171,221
2011,CHIMALTENANGO,CHIMALTENANGO,EL TEJAR,416,1a.,Femenino,169,197
2011,CHIMALTENANGO,CHIMALTENANGO,EL TEJAR,416,2a.,Femenino,110,197
2012,CHIMALTENANGO,CHIMALTENANGO,EL TEJAR,416,1a.,Femenino,166,228
2012,CHIMALTENANGO,CHIMALTENANGO,EL TEJAR,416,2a.,Femenino,64,228
2013,CHIMALTENANGO,CHIMALTENANGO,EL TEJAR,416,1a.,Femenino,178,224
2013,CHIMALTENANGO,CHIMALTENANGO,EL TEJAR,416,2a.,Femenino,7,224
2014,CHIMALTENANGO,CHIMALTENANGO,EL TEJAR,416,1a.,Femenino,83,234
2015,CHIMALTENANGO,CHIMALTENANGO,EL TEJAR,416,1a.,Femenino,13,206
2006,CHIMALTENANGO,CHIMALTENANGO,PARRAMOS,414,1a.,Femenino,162,176
2006,CHIMALTENANGO,CHIMALTENANGO,PARRAMOS,414,2a.,Femenino,57,176
2007,CHIMALTENANGO,CHIMALTENANGO,PARRAMOS,414,1a.,Femenino,232,170
2007,CHIMALTENANGO,CHIMALTENANGO,PARRAMOS,414,2a.,Femenino,217,170
2008,CHIMALTENANGO,CHIMALTENANGO,PARRAMOS,414,1a.,Femenino,220,153
2008,CHIMALTENANGO,CHIMALTENANGO,PARRAMOS,414,2a.,Femenino,192,153
2009,CHIMALTENANGO,CHIMALTENANGO,PARRAMOS,414,1a.,Femenino,232,206
2009,CHIMALTENANGO,CHIMALTENANGO,PARRAMOS,414,2a.,Femenino,197,206
2010,CHIMALTENANGO,CHIMALTENANGO,PARRAMOS,414,1a.,Femenino,208,199
2010,CHIMALTENANGO,CHIMALTENANGO,PARRAMOS,414,2a.,Femenino,120,199
2011,CHIMALTENANGO,CHIMALTENANGO,PARRAMOS,414,1a.,Femenino,176,189
2011,CHIMALTENANGO,CHIMALTENANGO,PARRAMOS,414,2a.,Femenino,68,189
2012,CHIMALTENANGO,CHIMALTENANGO,PARRAMOS,414,1a.,Femenino,180,218
2012,CHIMALTENANGO,CHIMALTENANGO,PARRAMOS,414,2a.,Femenino,10,218
2013,CHIMALTENANGO,CHIMALTENANGO,PARRAMOS,414,1a.,Femenino,199,204
2013,CHIMALTENANGO,CHIMALTENANGO,PARRAMOS,414,2a.,Femenino,0,204
2014,CHIMALTENANGO,CHIMALTENANGO,PARRAMOS,414,1a.,Femenino,148,195
2015,CHIMALTENANGO,CHIMALTENANGO,PARRAMOS,414,1a.,Femenino,32,227
2006,CHIMALTENANGO,CHIMALTENANGO,PATZICIA,407,1a.,Femenino,274,377
2006,CHIMALTENANGO,CHIMALTENANGO,PATZICIA,407,2a.,Femenino,117,377
2007,CHIMALTENANGO,CHIMALTENANGO,PATZICIA,407,1a.,Femenino,418,433
2007,CHIMALTENANGO,CHIMALTENANGO,PATZICIA,407,2a.,Femenino,337,433
2008,CHIMALTENANGO,CHIMALTENANGO,PATZICIA,407,1a.,Femenino,413,378
2008,CHIMALTENANGO,CHIMALTENANGO,PATZICIA,407,2a.,Femenino,316,378
2009,CHIMALTENANGO,CHIMALTENANGO,PATZICIA,407,1a.,Femenino,397,380
2009,CHIMALTENANGO,CHIMALTENANGO,PATZICIA,407,2a.,Femenino,278,380
2010,CHIMALTENANGO,CHIMALTENANGO,PATZICIA,407,1a.,Femenino,320,349
2010,CHIMALTENANGO,CHIMALTENANGO,PATZICIA,407,2a.,Femenino,194,349
2011,CHIMALTENANGO,CHIMALTENANGO,PATZICIA,407,1a.,Femenino,296,340
