anio_nacimiento,area_salud,departamento,municipio,num_dosis,sexo,n_vacunados,poblacion
2006,20,14,1412.0,0,2,615,1257
2006,20,14,1412.0,1,2,328,1257
2007,20,14,1412.0,0,2,1037,1176
2007,20,14,1412.0,1,2,843,1176
2008,20,14,1412.0,0,2,1269,1361
2008,20,14,1412.0,1,2,983,1361
2009,20,14,1412.0,0,2,1087,1240
2009,20,14,1412.0,1,2,803,1240
2010,20,14,1412.0,0,2,1162,1317
2010,20,14,1412.0,1,2,720,1317
2011,20,14,1412.0,0,2,1221,1341
2011,20,14,1412.0,1,2,607,1341
2012,20,14,1412.0,0,2,978,1524
2012,20,14,1412.0,1,2,173,1524
2013,20,14,1412.0,0,2,987,1585
2013,20,14,1412.0,1,2,2,1585
2014,20,14,1412.0,0,2,878,1554
2015,20,14,1412.0,0,2,196,1577
2006,20,14,,0,2,64,122
2006,20,14,,1,2,20,122
2007,20,14,,0,2,113,108
2007,20,14,,1,2,51,108
2008,20,14,,0,2,91,93
2008,20,14,,1,2,61,93
2009,20,14,,0,2,111,104
2009,20,14,,1,2,80,104
2010,20,14,,0,2,89,89
2010,20,14,,1,2,68,89
2011,20,14,,0,2,90,105
2011,20,14,,1,2,74,105
2012,20,14,,0,2,75,97
2012,20,14,,1,2,45,97
2013,20,14,,0,2,102,103
2013,20,14,,1,2,12,103
2014,20,14,,0,2,55,101
2015,20,14,,0,2,8,93
2006,20,14,1407.0,0,2,55,110
2006,20,14,1407.0,1,2,27,110
2007,20,14,1407.0,0,2,106,105
2007,20,14,1407.0,1,2,87,105
2008,20,14,1407.0,0,2,123,133
2008,20,14,1407.0,1,2,102,133
2009,20,14,1407.0,0,2,99,109
2009,20,14,1407.0,1,2,75,109
2010,20,14,1407.0,0,2,99,108
2010,20,14,1407.0,1,2,69,108
2011,20,14,1407.0,0,2,101,125
2011,20,14,1407.0,1,2,55,125
2012,20,14,1407.0,0,2,62,113
2012,20,14,1407.0,1,2,21,113
2013,20,14,1407.0,0,2,68,107
2013,20,14,1407.0,1,2,2,107
2014,20,14,1407.0,0,2,68,115
2015,20,14,1407.0,0,2,6,91
2006,20,14,1416.0,0,2,238,756
2006,20,14,1416.0,1,2,95,756
2007,20,14,1416.0,0,2,665,846
2007,20,14,1416.0,1,2,557,846
2008,20,14,1416.0,0,2,806,878
2008,20,14,1416.0,1,2,582,878
2009,20,14,1416.0,0,2,672,724
2009,20,14,1416.0,1,2,431,724
2010,20,14,1416.0,0,2,698,824
2010,20,14,1416.0,1,2,474,824
2011,20,14,1416.0,0,2,682,759
2011,20,14,1416.0,1,2,356,759
2012,20,14,1416.0,0,2,541,788
2012,20,14,1416.0,1,2,161,788
2013,20,14,1416.0,0,2,553,808
2013,20,14,1416.0,1,2,20,808
2014,20,14,1416.0,0,2,441,767
2015,20,14,1416.0,0,2,116,816
2006,20,14,1414.0,0,2,167,337
2006,20,14,1414.0,1,2,133,337
2007,20,14,1414.0,0,2,288,338
2007,20,14,1414.0,1,2,229,338
2008,20,14,1414.0,0,2,308,335
2008,20,14,1414.0,1,2,262,335
2009,20,14,1414.0,0,2,226,310
2009,20,14,1414.0,1,2,176,310
2010,20,14,1414.0,0,2,234,327
2010,20,14,1414.0,1,2,177,327
2011,20,14,1414.0,0,2,263,344
2011,20,14,1414.0,1,2,156,344
2012,20,14,1414.0,0,2,215,343
2012,20,14,1414.0,1,2,82,343
2013,20,14,1414.0,0,2,193,335
2013,20,14,1414.0,1,2,5,335
2014,20,14,1414.0,0,2,144,341
2015,20,14,1414.0,0,2,36,384
2006,20,14,1408.0,0,2,186,434
2006,20,14,1408.0,1,2,152,434
2007,20,14,1408.0,0,2,352,432
2007,20,14,1408.0,1,2,333,432
2008,20,14,1408.0,0,2,360,425
2008,20,14,1408.0,1,2,318,425
2009,20,14,1408.0,0,2,300,327
2009,20,14,1408.0,1,2,242,327
2010,20,14,1408.0,0,2,293,380
2010,20,14,1408.0,1,2,255,380
2011,20,14,1408.0,0,2,278,363
2011,20,14,1408.0,1,2,207,363
2012,20,14,1408.0,0,2,263,396
2012,20,14,1408.0,1,2,110,396
2013,20,14,1408.0,0,2,261,368
2013,20,14,1408.0,1,2,2,368
2014,20,14,1408.0,0,2,271,397
2015,20,14,1408.0,0,2,44,423
2006,20,14,1417.0,0,2,62,228
2006,20,14,1417.0,1,2,40,228
2007,20,14,1417.0,0,2,182,244
2007,20,14,1417.0,1,2,154,244
2008,20,14,1417.0,0,2,201,289
2008,20,14,1417.0,1,2,177,289
2009,20,14,1417.0,0,2,171,244
2009,20,14,1417.0,1,2,127,244
2010,20,14,1417.0,0,2,168,255
2010,20,14,1417.0,1,2,127,255
2011,20,14,1417.0,0,2,140,218
2011,20,14,1417.0,1,2,96,218
2012,20,14,1417.0,0,2,152,255
2012,20,14,1417.0,1,2,60,255
2013,20,14,1417.0,0,2,155,242
2013,20,14,1417.0,1,2,5,242
2014,20,14,1417.0,0,2,119,246
2015,20,14,1417.0,0,2,26,251
2006,20,14,,0,2,454,938
2006,20,14,,1,2,382,938
2007,20,14,,0,2,802,975
2007,20,14,,1,2,738,975
2008,20,14,,0,2,1020,1007
2008,20,14,,1,2,861,1007
2009,20,14,,0,2,941,947
2009,20,14,,1,2,719,947
2010,20,14,,0,2,1044,1030
2010,20,14,,1,2,720,1030
2011,20,14,,0,2,1031,1061
2011,20,14,,1,2,597,1061
2012,20,14,,0,2,895,1107
2012,20,14,,1,2,303,1107
2013,20,14,,0,2,706,1019
2013,20,14,,1,2,12,1019
2014,20,14,,0,2,564,994
2015,20,14,,0,2,173,1006
2006,20,14,1409.0,0,2,48,633
2006,20,14,1409.0,1,2,24,633
2007,20,14,1409.0,0,2,496,635
2007,20,14,1409.0,1,2,403,635
2008,20,14,1409.0,0,2,460,659
2008,20,14,1409.0,1,2,329,659
2009,20,14,1409.0,0,2,431,525
2009,20,14,1409.0,1,2,238,525
2010,20,14,1409.0,0,2,406,517
2010,20,14,1409.0,1,2,138,517
2011,20,14,1409.0,0,2,348,549
2011,20,14,1409.0,1,2,89,549
2012,20,14,1409.0,0,2,225,589
2012,20,14,1409.0,1,2,37,589
2013,20,14,1409.0,0,2,176,517
2013,20,14,1409.0,1,2,9,517
2014,20,14,1409.0,0,2,115,511
2015,20,14,1409.0,0,2,13,568
2006,20,14,1401.0,0,2,545,1145
2006,20,14,1401.0,1,2,350,1145
2007,20,14,1401.0,0,2,1016,1130
2007,20,14,1401.0,1,2,803,1130
2008,20,14,1401.0,0,2,1062,1200
2008,20,14,1401.0,1,2,751,1200
2009,20,14,1401.0,0,2,893,1090
2009,20,14,1401.0,1,2,490,1090
2010,20,14,1401.0,0,2,851,1222
2010,20,14,1401.0,1,2,410,1222
2011,20,14,1401.0,0,2,729,1111
2011,20,14,1401.0,1,2,307,1111
2012,20,14,1401.0,0,2,625,1135
2012,20,14,1401.0,1,2,110,1135
2013,20,14,1401.0,0,2,613,1117
2013,20,14,1401.0,1,2,3,1117
2014,20,14,1401.0,0,2,482,1154
2015,20,14,1401.0,0,2,64,1232
2006,20,14,1404.0,0,2,107,398
2006,20,14,1404.0,1,2,44,398
2007,20,14,1404.0,0,2,369,452
2007,20,14,1404.0,1,2,286,452
2008,20,14,1404.0,0,2,418,455
2008,20,14,1404.0,1,2,326,455
2009,20,14,1404.0,0,2,372,443
2009,20,14,1404.0,1,2,244,443
2010,20,14,1404.0,0,2,379,470
2010,20,14,1404.0,1,2,175,470
2011,20,14,1404.0,0,2,352,474
2011,20,14,1404.0,1,2,106,474
2012,20,14,1404.0,0,2,294,544
2012,20,14,1404.0,1,2,28,544
2013,20,14,1404.0,0,2,264,482
2013,20,14,1404.0,1,2,1,482
2014,20,14,1404.0,0,2,243,558
2015,20,14,1404.0,0,2,44,539
2006,21,11,1107.0,0,2,220,381
2006,21,11,1107.0,1,2,120,381
2007,21,11,1107.0,0,2,350,307
2007,21,11,1107.0,1,2,285,307
2008,21,11,1107.0,0,2,402,357
2008,21,11,1107.0,1,2,304,357
2009,21,11,1107.0,0,2,399,364
2009,21,11,1107.0,1,2,278,364
2010,21,11,1107.0,0,2,361,373
2010,21,11,1107.0,1,2,186,373
2011,21,11,1107.0,0,2,308,401
2011,21,11,1107.0,1,2,84,401
2012,21,11,1107.0,0,2,281,415
2012,21,11,1107.0,1,2,31,415
2013,21,11,1107.0,0,2,232,435
2013,21,11,1107.0,1,2,0,435
2014,21,11,1107.0,0,2,192,421
2015,21,11,1107.0,0,2,27,425
2006,21,11,1109.0,0,2,211,397
2006,21,11,1109.0,1,2,103,397
2007,21,11,1109.0,0,2,453,429
2007,21,11,1109.0,1,2,377,429
2008,21,11,1109.0,0,2,440,420
2008,21,11,1109.0,1,2,336,420
2009,21,11,1109.0,0,2,382,396
2009,21,11,1109.0,1,2,274,396
2010,21,11,1109.0,0,2,332,421
2010,21,11,1109.0,1,2,163,421
2011,21,11,1109.0,0,2,277,432
2011,21,11,1109.0,1,2,120,432
2012,21,11,1109.0,0,2,270,472
2012,21,11,1109.0,1,2,62,472
2013,21,11,1109.0,0,2,266,511
2013,21,11,1109.0,1,2,3,511
2014,21,11,1109.0,0,2,153,406
2015,21,11,1109.0,0,2,28,467
2006,21,11,1108.0,0,2,263,441
2006,21,11,1108.0,1,2,168,441
2007,21,11,1108.0,0,2,519,452
2007,21,11,1108.0,1,2,414,452
2008,21,11,1108.0,0,2,524,434
2008,21,11,1108.0,1,2,434,434
2009,21,11,1108.0,0,2,561,484
2009,21,11,1108.0,1,2,433,484
2010,21,11,1108.0,0,2,455,520
2010,21,11,1108.0,1,2,224,520
2011,21,11,1108.0,0,2,443,476
2011,21,11,1108.0,1,2,152,476
2012,21,11,1108.0,0,2,404,478
2012,21,11,1108.0,1,2,60,478
2013,21,11,1108.0,0,2,325,424
2013,21,11,1108.0,1,2,5,424
2014,21,11,1108.0,0,2,286,505
2015,21,11,1108.0,0,2,39,527
2006,21,11,1101.0,0,2,595,1055
2006,21,11,1101.0,1,2,240,1055
2007,21,11,1101.0,0,2,1261,1037
2007,21,11,1101.0,1,2,778,1037
2008,21,11,1101.0,0,2,1094,1115
2008,21,11,1101.0,1,2,710,1115
2009,21,11,1101.0,0,2,1017,997
2009,21,11,1101.0,1,2,600,997
2010,21,11,1101.0,0,2,818,991
2010,21,11,1101.0,1,2,361,991
2011,21,11,1101.0,0,2,745,1023
2011,21,11,1101.0,1,2,247,1023
2012,21,11,1101.0,0,2,721,1095
2012,21,11,1101.0,1,2,121,1095
2013,21,11,1101.0,0,2,581,1136
2013,21,11,1101.0,1,2,4,1136
2014,21,11,1101.0,0,2,496,1203
2015,21,11,1101.0,0,2,76,1214
2006,21,11,1106.0,0,2,275,568
2006,21,11,1106.0,1,2,168,568
2007,21,11,1106.0,0,2,658,601
2007,21,11,1106.0,1,2,555,601
2008,21,11,1106.0,0,2,618,541
2008,21,11,1106.0,1,2,531,541
2009,21,11,1106.0,0,2,614,513
2009,21,11,1106.0,1,2,493,513
2010,21,11,1106.0,0,2,671,526
2010,21,11,1106.0,1,2,377,526
2011,21,11,1106.0,0,2,626,614
2011,21,11,1106.0,1,2,248,614
2012,21,11,1106.0,0,2,526,671
2012,21,11,1106.0,1,2,129,671
2013,21,11,1106.0,0,2,462,641
2013,21,11,1106.0,1,2,2,641
2014,21,11,1106.0,0,2,342,641
2015,21,11,1106.0,0,2,58,616
2006,21,11,1105.0,0,2,187,278
2006,21,11,1105.0,1,2,143,278
2007,21,11,1105.0,0,2,278,279
2007,21,11,1105.0,1,2,245,279
2008,21,11,1105.0,0,2,308,288
2008,21,11,1105.0,1,2,283,288
2009,21,11,1105.0,0,2,255,218
2009,21,11,1105.0,1,2,219,218
2010,21,11,1105.0,0,2,242,252
2010,21,11,1105.0,1,2,169,252
2011,21,11,1105.0,0,2,268,272
2011,21,11,1105.0,1,2,174,272
2012,21,11,1105.0,0,2,229,237
2012,21,11,1105.0,1,2,67,237
2013,21,11,1105.0,0,2,215,269
2013,21,11,1105.0,1,2,0,269
2014,21,11,1105.0,0,2,200,267
2015,21,11,1105.0,0,2,40,278
2006,21,11,1104.0,0,2,87,118
2006,21,11,1104.0,1,2,43,118
2007,21,11,1104.0,0,2,139,107
2007,21,11,1104.0,1,2,124,107
2008,21,11,1104.0,0,2,169,135
2008,21,11,1104.0,1,2,144,135
2009,21,11,1104.0,0,2,117,107
2009,21,11,1104.0,1,2,104,107
2010,21,11,1104.0,0,2,128,110
2010,21,11,1104.0,1,2,85,110
2011,21,11,1104.0,0,2,135,138
2011,21,11,1104.0,1,2,73,138
2012,21,11,1104.0,0,2,149,160
2012,21,11,1104.0,1,2,45,160
2013,21,11,1104.0,0,2,119,137
2013,21,11,1104.0,1,2,1,137
2014,21,11,1104.0,0,2,98,143
2015,21,11,1104.0,0,2,7,123
2006,21,11,1102.0,0,2,255,319
2006,21,11,1102.0,1,2,160,319
2007,21,11,1102.0,0,2,362,337
2007,21,11,1102.0,1,2,344,337
2008,21,11,1102.0,0,2,336,316
2008,21,11,1102.0,1,2,317,316
2009,21,11,1102.0,0,2,323,316
2009,21,11,1102.0,1,2,266,316
2010,21,11,1102.0,0,2,335,315
2010,21,11,1102.0,1,2,210,315
2011,21,11,1102.0,0,2,265,335
2011,21,11,1102.0,1,2,135,335
2012,21,11,1102.0,0,2,267,323
2012,21,11,1102.0,1,2,74,323
2013,21,11,1102.0,0,2,213,338
2013,21,11,1102.0,1,2,4,338
2014,21,11,1102.0,0,2,125,314
2015,21,11,1102.0,0,2,26,335
2006,21,11,1103.0,0,2,105,164
2006,21,11,1103.0,1,2,70,164
2007,21,11,1103.0,0,2,166,158
2007,21,11,1103.0,1,2,147,158
2008,21,11,1103.0,0,2,169,142
2008,21,11,1103.0,1,2,143,142
2009,21,11,1103.0,0,2,144,146
2009,21,11,1103.0,1,2,121,146
2010,21,11,1103.0,0,2,145,163
2010,21,11,1103.0,1,2,127,163
2011,21,11,1103.0,0,2,148,145
2011,21,11,1103.0,1,2,109,145
2012,21,11,1103.0,0,2,145,153
2012,21,11,1103.0,1,2,68,153
2013,21,11,1103.0,0,2,144,169
2013,21,11,1103.0,1,2,2,169
2014,21,11,1103.0,0,2,101,154
2015,21,11,1103.0,0,2,21,165
2006,22,3,314.0,0,2,185,260
2006,22,3,314.0,1,2,83,260
2007,22,3,314.0,0,2,283,249
2007,22,3,314.0,1,2,179,249
2008,22,3,314.0,0,2,297,190
2008,22,3,314.0,1,2,286,190
2009,22,3,314.0,0,2,288,248
2009,22,3,314.0,1,2,250,248
2010,22,3,314.0,0,2,271,264
2010,22,3,314.0,1,2,180,264
2011,22,3,314.0,0,2,270,270
2011,22,3,314.0,1,2,138,270
2012,22,3,314.0,0,2,269,245
2012,22,3,314.0,1,2,111,245
2013,22,3,314.0,0,2,261,288
2013,22,3,314.0,1,2,5,288
2014,22,3,314.0,0,2,194,266
2015,22,3,314.0,0,2,26,276
2006,22,3,301.0,0,2,565,621
2006,22,3,301.0,1,2,273,621
2007,22,3,301.0,0,2,653,533
2007,22,3,301.0,1,2,442,533
2008,22,3,301.0,0,2,710,784
2008,22,3,301.0,1,2,468,784
2009,22,3,301.0,0,2,667,500
2009,22,3,301.0,1,2,361,500
2010,22,3,301.0,0,2,536,400
2010,22,3,301.0,1,2,239,400
2011,22,3,301.0,0,2,448,460
2011,22,3,301.0,1,2,215,460
2012,22,3,301.0,0,2,409,458
2012,22,3,301.0,1,2,85,458
2013,22,3,301.0,0,2,394,506
2013,22,3,301.0,1,2,13,506
2014,22,3,301.0,0,2,298,491
2015,22,3,301.0,0,2,43,510
2006,22,3,312.0,0,2,198,310
2006,22,3,312.0,1,2,70,310
2007,22,3,312.0,0,2,350,338
2007,22,3,312.0,1,2,208,338
2008,22,3,312.0,0,2,374,261
2008,22,3,312.0,1,2,293,261
2009,22,3,312.0,0,2,378,325
2009,22,3,312.0,1,2,300,325
2010,22,3,312.0,0,2,380,325
2010,22,3,312.0,1,2,222,325
2011,22,3,312.0,0,2,333,323
2011,22,3,312.0,1,2,168,323
2012,22,3,312.0,0,2,366,336
2012,22,3,312.0,1,2,97,336
2013,22,3,312.0,0,2,281,300
2013,22,3,312.0,1,2,7,300
2014,22,3,312.0,0,2,243,301
2015,22,3,312.0,0,2,37,365
2006,22,3,302.0,0,2,159,240
2006,22,3,302.0,1,2,76,240
2007,22,3,302.0,0,2,193,214
2007,22,3,302.0,1,2,143,214
2008,22,3,302.0,0,2,263,186
2008,22,3,302.0,1,2,177,186
2009,22,3,302.0,0,2,258,196
2009,22,3,302.0,1,2,139,196
2010,22,3,302.0,0,2,213,200
2010,22,3,302.0,1,2,96,200
2011,22,3,302.0,0,2,161,188
2011,22,3,302.0,1,2,55,188
2012,22,3,302.0,0,2,156,184
2012,22,3,302.0,1,2,19,184
2013,22,3,302.0,0,2,147,182
2013,22,3,302.0,1,2,1,182
2014,22,3,302.0,0,2,113,192
2015,22,3,302.0,0,2,10,191
2006,22,3,310.0,0,2,116,111
2006,22,3,310.0,1,2,101,111
2007,22,3,310.0,0,2,183,119
2007,22,3,310.0,1,2,204,119
2008,22,3,310.0,0,2,282,131
2008,22,3,310.0,1,2,179,131
2009,22,3,310.0,0,2,182,123
2009,22,3,310.0,1,2,191,123
2010,22,3,310.0,0,2,169,111
2010,22,3,310.0,1,2,95,111
2011,22,3,310.0,0,2,130,126
2011,22,3,310.0,1,2,61,126
2012,22,3,310.0,0,2,146,118
2012,22,3,310.0,1,2,28,118
2013,22,3,310.0,0,2,119,96
2013,22,3,310.0,1,2,2,96
2014,22,3,310.0,0,2,106,127
2015,22,3,310.0,0,2,13,138
2006,22,3,303.0,0,2,109,148
2006,22,3,303.0,1,2,98,148
2007,22,3,303.0,0,2,178,148
2007,22,3,303.0,1,2,156,148
2008,22,3,303.0,0,2,213,120
2008,22,3,303.0,1,2,174,120
2009,22,3,303.0,0,2,213,152
2009,22,3,303.0,1,2,123,152
2010,22,3,303.0,0,2,179,142
2010,22,3,303.0,1,2,75,142
2011,22,3,303.0,0,2,186,172
2011,22,3,303.0,1,2,46,172
2012,22,3,303.0,0,2,177,186
2012,22,3,303.0,1,2,22,186
2013,22,3,303.0,0,2,174,184
2013,22,3,303.0,1,2,0,184
2014,22,3,303.0,0,2,95,159
2015,22,3,303.0,0,2,12,148
2006,22,3,315.0,0,2,86,89
2006,22,3,315.0,1,2,38,89
2007,22,3,315.0,0,2,109,109
2007,22,3,315.0,1,2,87,109
2008,22,3,315.0,0,2,126,93
2008,22,3,315.0,1,2,103,93
2009,22,3,315.0,0,2,98,89
2009,22,3,315.0,1,2,60,89
2010,22,3,315.0,0,2,114,92
2010,22,3,315.0,1,2,44,92
2011,22,3,315.0,0,2,73,80
2011,22,3,315.0,1,2,27,80
2012,22,3,315.0,0,2,100,106
2012,22,3,315.0,1,2,8,106
2013,22,3,315.0,0,2,114,121
2013,22,3,315.0,1,2,0,121
2014,22,3,315.0,0,2,82,98
2015,22,3,315.0,0,2,13,133
2006,22,3,307.0,0,2,82,56
2006,22,3,307.0,1,2,70,56
2007,22,3,307.0,0,2,93,60
2007,22,3,307.0,1,2,69,60
2008,22,3,307.0,0,2,113,59
2008,22,3,307.0,1,2,85,59
2009,22,3,307.0,0,2,78,49
2009,22,3,307.0,1,2,64,49
2010,22,3,307.0,0,2,92,52
2010,22,3,307.0,1,2,68,52
2011,22,3,307.0,0,2,91,82
2011,22,3,307.0,1,2,51,82
2012,22,3,307.0,0,2,69,67
2012,22,3,307.0,1,2,31,67
2013,22,3,307.0,0,2,78,70
2013,22,3,307.0,1,2,2,70
2014,22,3,307.0,0,2,48,66
2015,22,3,307.0,0,2,8,79
2006,22,3,308.0,0,2,181,197
2006,22,3,308.0,1,2,104,197
2007,22,3,308.0,0,2,318,217
2007,22,3,308.0,1,2,372,217
2008,22,3,308.0,0,2,409,190
2008,22,3,308.0,1,2,348,190
2009,22,3,308.0,0,2,401,234
2009,22,3,308.0,1,2,242,234
2010,22,3,308.0,0,2,344,249
2010,22,3,308.0,1,2,190,249
2011,22,3,308.0,0,2,326,295
2011,22,3,308.0,1,2,153,295
2012,22,3,308.0,0,2,291,272
2012,22,3,308.0,1,2,74,272
2013,22,3,308.0,0,2,236,261
2013,22,3,308.0,1,2,7,261
2014,22,3,308.0,0,2,221,258
2015,22,3,308.0,0,2,22,247
2006,22,3,313.0,0,2,71,105
2006,22,3,313.0,1,2,60,105
2007,22,3,313.0,0,2,121,121
2007,22,3,313.0,1,2,114,121
2008,22,3,313.0,0,2,165,106
2008,22,3,313.0,1,2,151,106
2009,22,3,313.0,0,2,130,109
2009,22,3,313.0,1,2,112,109
2010,22,3,313.0,0,2,135,120
2010,22,3,313.0,1,2,89,120
2011,22,3,313.0,0,2,120,122
2011,22,3,313.0,1,2,56,122
2012,22,3,313.0,0,2,155,134
2012,22,3,313.0,1,2,31,134
2013,22,3,313.0,0,2,109,126
2013,22,3,313.0,1,2,0,126
2014,22,3,313.0,0,2,101,119
2015,22,3,313.0,0,2,18,134
2006,22,3,316.0,0,2,39,40
2006,22,3,316.0,1,2,19,40
2007,22,3,316.0,0,2,47,42
2007,22,3,316.0,1,2,41,42
2008,22,3,316.0,0,2,51,41
2008,22,3,316.0,1,2,42,41
2009,22,3,316.0,0,2,49,37
2009,22,3,316.0,1,2,34,37
2010,22,3,316.0,0,2,53,50
2010,22,3,316.0,1,2,36,50
2011,22,3,316.0,0,2,41,29
2011,22,3,316.0,1,2,22,29
2012,22,3,316.0,0,2,46,51
2012,22,3,316.0,1,2,10,51
2013,22,3,316.0,0,2,37,32
2013,22,3,316.0,1,2,2,32
2014,22,3,316.0,0,2,37,36
2015,22,3,316.0,0,2,5,34
2006,22,3,309.0,0,2,117,130
2006,22,3,309.0,1,2,60,130
2007,22,3,309.0,0,2,168,133
2007,22,3,309.0,1,2,120,133
2008,22,3,309.0,0,2,230,133
2008,22,3,309.0,1,2,160,133
2009,22,3,309.0,0,2,198,114
2009,22,3,309.0,1,2,134,114
2010,22,3,309.0,0,2,197,132
2010,22,3,309.0,1,2,128,132
2011,22,3,309.0,0,2,170,130
2011,22,3,309.0,1,2,83,130
2012,22,3,309.0,0,2,170,121
2012,22,3,309.0,1,2,36,121
2013,22,3,309.0,0,2,145,126
2013,22,3,309.0,1,2,3,126
2014,22,3,309.0,0,2,112,120
2015,22,3,309.0,0,2,11,117
2006,22,3,311.0,0,2,100,243
2006,22,3,311.0,1,2,72,243
2007,22,3,311.0,0,2,217,275
2007,22,3,311.0,1,2,182,275
2008,22,3,311.0,0,2,222,200
2008,22,3,311.0,1,2,185,200
2009,22,3,311.0,0,2,213,261
2009,22,3,311.0,1,2,110,261
2010,22,3,311.0,0,2,194,264
2010,22,3,311.0,1,2,59,264
2011,22,3,311.0,0,2,166,256
2011,22,3,311.0,1,2,20,256
2012,22,3,311.0,0,2,177,289
2012,22,3,311.0,1,2,9,289
2013,22,3,311.0,0,2,195,308
2013,22,3,311.0,1,2,4,308
2014,22,3,311.0,0,2,129,246
2015,22,3,311.0,0,2,29,308
2006,22,3,306.0,0,2,244,286
2006,22,3,306.0,1,2,134,286
2007,22,3,306.0,0,2,334,324
2007,22,3,306.0,1,2,286,324
2008,22,3,306.0,0,2,479,347
2008,22,3,306.0,1,2,390,347
2009,22,3,306.0,0,2,335,317
2009,22,3,306.0,1,2,251,317
2010,22,3,306.0,0,2,405,321
2010,22,3,306.0,1,2,253,321
2011,22,3,306.0,0,2,333,318
2011,22,3,306.0,1,2,186,318
2012,22,3,306.0,0,2,303,332
2012,22,3,306.0,1,2,66,332
2013,22,3,306.0,0,2,311,326
2013,22,3,306.0,1,2,1,326
2014,22,3,306.0,0,2,303,331
2015,22,3,306.0,0,2,53,356
2006,22,3,305.0,0,2,128,130
2006,22,3,305.0,1,2,63,130
2007,22,3,305.0,0,2,155,109
2007,22,3,305.0,1,2,99,109
2008,22,3,305.0,0,2,199,113
2008,22,3,305.0,1,2,129,113
2009,22,3,305.0,0,2,140,103
2009,22,3,305.0,1,2,116,103
2010,22,3,305.0,0,2,132,107
2010,22,3,305.0,1,2,91,107
2011,22,3,305.0,0,2,144,123
2011,22,3,305.0,1,2,81,123
2012,22,3,305.0,0,2,118,122
2012,22,3,305.0,1,2,24,122
2013,22,3,305.0,0,2,132,105
2013,22,3,305.0,1,2,1,105
2014,22,3,305.0,0,2,120,138
2015,22,3,305.0,0,2,11,124
2006,22,3,304.0,0,2,320,447
2006,22,3,304.0,1,2,208,447
2007,22,3,304.0,0,2,457,447
2007,22,3,304.0,1,2,389,447
2008,22,3,304.0,0,2,557,420
2008,22,3,304.0,1,2,450,420
2009,22,3,304.0,0,2,444,416
2009,22,3,304.0,1,2,354,416
2010,22,3,304.0,0,2,422,419
2010,22,3,304.0,1,2,316,419
2011,22,3,304.0,0,2,421,417
2011,22,3,304.0,1,2,249,417
2012,22,3,304.0,0,2,409,421
2012,22,3,304.0,1,2,138,421
2013,22,3,304.0,0,2,377,442
2013,22,3,304.0,1,2,1,442
2014,22,3,304.0,0,2,331,434
2015,22,3,304.0,0,2,67,469
2006,23,12,1217.0,0,2,155,464
2006,23,12,1217.0,1,2,69,464
2007,23,12,1217.0,0,2,396,442
2007,23,12,1217.0,1,2,277,442
2008,23,12,1217.0,0,2,395,434
2008,23,12,1217.0,1,2,348,434
2009,23,12,1217.0,0,2,426,450
2009,23,12,1217.0,1,2,299,450
2010,23,12,1217.0,0,2,396,490
2010,23,12,1217.0,1,2,269,490
2011,23,12,1217.0,0,2,344,490
2011,23,12,1217.0,1,2,193,490
2012,23,12,1217.0,0,2,348,506
2012,23,12,1217.0,1,2,91,506
2013,23,12,1217.0,0,2,328,573
2013,23,12,1217.0,1,2,3,573
2014,23,12,1217.0,0,2,193,477
2015,23,12,1217.0,0,2,38,493
2006,23,12,1216.0,0,2,148,387
2006,23,12,1216.0,1,2,89,387
2007,23,12,1216.0,0,2,308,298
2007,23,12,1216.0,1,2,220,298
2008,23,12,1216.0,0,2,354,327
2008,23,12,1216.0,1,2,270,327
2009,23,12,1216.0,0,2,291,289
2009,23,12,1216.0,1,2,213,289
2010,23,12,1216.0,0,2,319,337
2010,23,12,1216.0,1,2,218,337
2011,23,12,1216.0,0,2,276,350
2011,23,12,1216.0,1,2,138,350
2012,23,12,1216.0,0,2,230,361
2012,23,12,1216.0,1,2,60,361
2013,23,12,1216.0,0,2,197,395
2013,23,12,1216.0,1,2,1,395
2014,23,12,1216.0,0,2,166,384
2015,23,12,1216.0,0,2,28,431
2006,23,12,1204.0,0,2,293,1132
2006,23,12,1204.0,1,2,255,1132
2007,23,12,1204.0,0,2,848,1159
2007,23,12,1204.0,1,2,781,1159
2008,23,12,1204.0,0,2,920,1164
2008,23,12,1204.0,1,2,842,1164
2009,23,12,1204.0,0,2,842,1049
2009,23,12,1204.0,1,2,674,1049
2010,23,12,1204.0,0,2,891,1136
2010,23,12,1204.0,1,2,695,1136
2011,23,12,1204.0,0,2,812,1039
2011,23,12,1204.0,1,2,530,1039
2012,23,12,1204.0,0,2,728,1109
2012,23,12,1204.0,1,2,384,1109
2013,23,12,1204.0,0,2,723,1103
2013,23,12,1204.0,1,2,63,1103
2014,23,12,1204.0,0,2,642,1115
2015,23,12,1204.0,0,2,136,1089
2006,23,12,1206.0,0,2,275,1111
2006,23,12,1206.0,1,2,125,1111
2007,23,12,1206.0,0,2,702,1010
2007,23,12,1206.0,1,2,539,1010
2008,23,12,1206.0,0,2,836,958
2008,23,12,1206.0,1,2,595,958
2009,23,12,1206.0,0,2,1097,923
2009,23,12,1206.0,1,2,509,923
2010,23,12,1206.0,0,2,929,971
2010,23,12,1206.0,1,2,369,971
2011,23,12,1206.0,0,2,969,1059
2011,23,12,1206.0,1,2,217,1059
